human_time,human_temp,human_pressure,temp,pressure,humidity,temp_min,temp_max,sea_level,grnd_level,timestamp,rain3h
2017-01-25 14:30:02 MSK,-12.1,763,261.014,1017.35,81,261.014,261.014,1039.05,1017.35,1485343802,NA
2017-01-25 14:34:29 MSK,-12.1,763,261.014,1017.35,81,261.014,261.014,1039.05,1017.35,1485344069,NA
2017-01-25 14:44:44 MSK,-12.1,763,261.014,1017.35,81,261.014,261.014,1039.05,1017.35,1485344684,NA
2017-01-25 14:52:51 MSK,-12.1,763,261.014,1017.35,81,261.014,261.014,1039.05,1017.35,1485345171,NA
2017-01-25 14:54:59 MSK,-12.1,763,261.014,1017.35,81,261.014,261.014,1039.05,1017.35,1485345299,NA
2017-01-25 15:08:03 MSK,-12.1,763,261.014,1017.35,81,261.014,261.014,1039.05,1017.35,1485346083,NA
2017-01-25 15:15:01 MSK,-12.1,763,261.014,1017.35,81,261.014,261.014,1039.05,1017.35,1485346501,NA
2017-01-25 15:17:08 MSK,-12.1,763,261.014,1017.35,81,261.014,261.014,1039.05,1017.35,1485346628,NA
2017-01-25 15:27:21 MSK,-12.1,763,261.014,1017.35,81,261.014,261.014,1039.05,1017.35,1485347241,NA
2017-01-25 15:37:59 MSK,-12.1,763,261.014,1017.35,81,261.014,261.014,1039.05,1017.35,1485347879,NA
2017-01-25 15:39:59 MSK,-12.1,763,261.014,1017.35,81,261.014,261.014,1039.05,1017.35,1485347999,NA
2017-01-25 15:43:27 MSK,-12.1,763,261.014,1017.35,81,261.014,261.014,1039.05,1017.35,1485348207,NA
2017-01-25 15:49:03 MSK,-12.1,763,261.014,1017.35,81,261.014,261.014,1039.05,1017.35,1485348543,NA
2017-01-25 15:51:01 MSK,-12.1,763,261.014,1017.35,81,261.014,261.014,1039.05,1017.35,1485348661,NA
2017-01-25 15:53:58 MSK,-12.1,763,261.014,1017.35,81,261.014,261.014,1039.05,1017.35,1485348838,NA
2017-01-25 15:59:07 MSK,-12.1,763,261.014,1017.35,81,261.014,261.014,1039.05,1017.35,1485349147,NA
2017-01-25 16:01:35 MSK,-12.1,763,261.014,1017.35,81,261.014,261.014,1039.05,1017.35,1485349295,NA
2017-01-25 16:11:41 MSK,-12.1,763,261.014,1017.35,81,261.014,261.014,1039.05,1017.35,1485349901,NA
2017-01-25 16:14:14 MSK,-12.1,763,261.014,1017.35,81,261.014,261.014,1039.05,1017.35,1485350054,NA
2017-01-25 16:21:49 MSK,-12.1,763,261.014,1017.35,81,261.014,261.014,1039.05,1017.35,1485350509,NA
2017-01-25 16:31:54 MSK,-13.4,765,259.725,1019.82,75,259.725,259.725,1041.68,1019.82,1485351114,NA
2017-01-25 16:41:59 MSK,-13.4,765,259.725,1019.82,75,259.725,259.725,1041.68,1019.82,1485351719,NA
2017-01-25 16:53:58 MSK,-13.4,765,259.725,1019.82,75,259.725,259.725,1041.68,1019.82,1485352438,NA
2017-01-25 16:55:14 MSK,-13.4,765,259.725,1019.82,75,259.725,259.725,1041.68,1019.82,1485352514,NA
2017-01-25 16:59:55 MSK,-13.4,765,259.725,1019.82,75,259.725,259.725,1041.68,1019.82,1485352795,NA
2017-01-25 17:04:02 MSK,-13.4,765,259.725,1019.82,75,259.725,259.725,1041.68,1019.82,1485353042,NA
2017-01-25 17:05:19 MSK,-13.4,765,259.725,1019.82,75,259.725,259.725,1041.68,1019.82,1485353119,NA
2017-01-25 17:15:14 MSK,-13.4,765,259.725,1019.82,75,259.725,259.725,1041.68,1019.82,1485353714,NA
2017-01-25 17:17:10 MSK,-13.4,765,259.725,1019.82,75,259.725,259.725,1041.68,1019.82,1485353830,NA
2017-01-25 17:26:51 MSK,-13.4,765,259.725,1019.82,75,259.725,259.725,1041.68,1019.82,1485354411,NA
2017-01-25 17:30:56 MSK,-13.8,765,259.344,1019.79,78,259.344,259.344,1041.58,1019.79,1485354656,NA
2017-01-25 17:37:19 MSK,-13.8,765,259.344,1019.79,78,259.344,259.344,1041.58,1019.79,1485355039,NA
2017-01-25 17:46:10 MSK,-13.8,765,259.344,1019.79,78,259.344,259.344,1041.58,1019.79,1485355570,NA
2017-01-25 17:49:08 MSK,-13.8,765,259.344,1019.79,78,259.344,259.344,1041.58,1019.79,1485355748,NA
2017-01-25 17:59:27 MSK,-13.8,765,259.344,1019.79,78,259.344,259.344,1041.58,1019.79,1485356367,NA
2017-01-25 18:01:18 MSK,-13.8,765,259.344,1019.79,78,259.344,259.344,1041.58,1019.79,1485356478,NA
2017-01-25 18:08:59 MSK,-13.8,765,259.344,1019.79,78,259.344,259.344,1041.58,1019.79,1485356939,NA
2017-01-25 18:09:56 MSK,-13.8,765,259.344,1019.79,78,259.344,259.344,1041.58,1019.79,1485356996,NA
2017-01-25 18:11:27 MSK,-13.8,765,259.344,1019.79,78,259.344,259.344,1041.58,1019.79,1485357087,NA
2017-01-25 18:19:13 MSK,-13.8,765,259.344,1019.79,78,259.344,259.344,1041.58,1019.79,1485357553,NA
2017-01-25 18:29:44 MSK,-13.8,765,259.344,1019.79,78,259.344,259.344,1041.58,1019.79,1485358184,NA
2017-01-25 18:30:00 MSK,-13,770,260.15,1027,77,259.15,261.15,NA,NA,1485358200,NA
2017-01-25 18:44:01 MSK,-13.8,765,259.344,1019.79,78,259.344,259.344,1041.58,1019.79,1485359041,NA
2017-01-25 19:00:00 MSK,-13.7,770,259.41,1027,84,258.15,260.15,NA,NA,1485360000,NA
2017-01-25 19:30:00 MSK,-14,770,259.15,1027,77,258.15,260.15,NA,NA,1485361800,NA
2017-01-25 20:00:00 MSK,-14.2,771,258.9,1028,77,258.15,260.15,NA,NA,1485363600,NA
2017-01-25 20:30:00 MSK,-14.8,771,258.4,1028,84,257.15,260.15,NA,NA,1485365400,NA
2017-01-25 21:00:00 MSK,-15.2,771,257.9,1028,77,257.15,259.15,NA,NA,1485367200,NA
2017-01-25 21:30:00 MSK,-16,772,257.15,1029,84,256.15,258.15,NA,NA,1485369000,NA
2017-01-25 22:00:00 MSK,-16.2,772,256.9,1029,84,256.15,258.15,NA,NA,1485370800,NA
2017-01-25 22:30:00 MSK,-17,772,256.15,1029,91,255.15,257.15,NA,NA,1485372600,NA
2017-01-25 23:00:00 MSK,-17,773,256.15,1030,84,255.15,258.15,NA,NA,1485374400,NA
2017-01-25 23:30:00 MSK,-16.7,773,256.43,1030,84,255.15,258.15,NA,NA,1485376200,NA
2017-01-25 23:30:00 MSK,-16.7,773,256.44,1030,84,255.15,258.15,NA,NA,1485376200,NA
2017-01-26 00:00:00 MSK,-17.2,773,255.99,1030,84,255.15,258.15,NA,NA,1485378000,NA
2017-01-26 00:00:00 MSK,-17.1,773,256,1030,84,255.15,258.15,NA,NA,1485378000,NA
2017-01-26 00:30:00 MSK,-18,773,255.15,1030,84,255.15,255.15,NA,NA,1485379800,NA
2017-01-26 01:00:00 MSK,-18,773,255.15,1030,84,255.15,255.15,NA,NA,1485381600,NA
2017-01-26 01:30:00 MSK,-18.7,773,254.49,1030,84,254.15,255.15,NA,NA,1485383400,NA
2017-01-26 02:00:00 MSK,-19,773,254.15,1030,84,254.15,254.15,NA,NA,1485385200,NA
2017-01-26 02:30:00 MSK,-19,773,254.15,1030,84,254.15,254.15,NA,NA,1485387000,NA
2017-01-26 03:00:00 MSK,-19.3,773,253.82,1031,83,253.15,254.15,NA,NA,1485388800,NA
2017-01-26 03:30:00 MSK,-20.3,773,252.83,1030,83,252.15,254.15,NA,NA,1485390600,NA
2017-01-26 04:00:00 MSK,-20.3,773,252.81,1031,83,252.15,254.15,NA,NA,1485392400,NA
2017-01-26 04:00:00 MSK,-20,773,253.16,1031,83,252.15,254.15,NA,NA,1485392400,NA
2017-01-26 04:30:00 MSK,-21,773,252.15,1031,83,252.15,252.15,NA,NA,1485394200,NA
2017-01-26 05:00:00 MSK,-21.3,773,251.81,1031,83,251.15,252.15,NA,NA,1485396000,NA
2017-01-26 05:30:00 MSK,-21,773,252.15,1030,83,252.15,252.15,NA,NA,1485397800,NA
2017-01-26 06:00:00 MSK,-21.3,773,251.82,1030,83,251.15,252.15,NA,NA,1485399600,NA
2017-01-26 06:30:00 MSK,-21.7,773,251.4,1030,83,251.15,252.15,NA,NA,1485401400,NA
2017-01-26 07:00:00 MSK,-22,773,251.15,1030,91,250.15,252.15,NA,NA,1485403200,NA
2017-01-26 07:30:00 MSK,-22.5,773,250.65,1030,83,249.15,252.15,NA,NA,1485405000,NA
2017-01-26 08:00:00 MSK,-22.2,773,250.9,1030,83,250.15,252.15,NA,NA,1485406800,NA
2017-01-26 08:00:00 MSK,-22.3,773,250.89,1030,83,250.15,252.15,NA,NA,1485406800,NA
2017-01-26 08:30:00 MSK,-23.2,773,249.9,1030,83,249.15,251.15,NA,NA,1485408600,NA
2017-01-26 08:30:00 MSK,-23.3,773,249.89,1030,83,249.15,251.15,NA,NA,1485408600,NA
2017-01-26 09:30:00 MSK,-21.7,773,251.4,1030,76,251.15,252.15,NA,NA,1485412200,NA
2017-01-26 09:30:00 MSK,-21.5,772,251.65,1029,83,251.15,252.15,NA,NA,1485412200,NA
2017-01-26 10:00:00 MSK,-21.8,772,251.39,1029,83,250.15,253.15,NA,NA,1485414000,NA
2017-01-26 10:30:00 MSK,-20.5,772,252.64,1029,76,251.15,254.15,NA,NA,1485415800,NA
2017-01-26 11:00:00 MSK,-19,772,254.16,1029,77,253.15,255.15,NA,NA,1485417600,NA
2017-01-26 11:30:00 MSK,-18.2,771,254.9,1028,77,254.15,256.15,NA,NA,1485419400,NA
2017-01-26 12:00:00 MSK,-17.5,771,255.65,1028,77,255.15,256.15,NA,NA,1485421200,NA
2017-01-26 12:30:00 MSK,-16.2,770,256.9,1027,77,256.15,257.15,NA,NA,1485423000,NA
2017-01-26 12:30:00 MSK,-16.3,770,256.89,1027,77,256.15,257.15,NA,NA,1485423000,NA
2017-01-26 13:00:00 MSK,-15,770,258.15,1026,71,257.15,259.15,NA,NA,1485424800,NA
2017-01-26 13:30:00 MSK,-14.3,770,258.87,1026,71,257.15,260.15,NA,NA,1485426600,NA
2017-01-26 14:00:00 MSK,-14.1,769,259.07,1025,65,257.15,260.15,NA,NA,1485428400,NA
2017-01-26 14:00:00 MSK,-13.3,769,259.82,1025,65,259.15,260.15,NA,NA,1485428400,NA
2017-01-26 14:30:00 MSK,-13,768,260.15,1024,65,260.15,260.15,NA,NA,1485430200,NA
2017-01-26 15:00:00 MSK,-12.5,768,260.65,1024,60,260.15,261.15,NA,NA,1485432000,NA
2017-01-26 15:30:00 MSK,-12.2,767,260.9,1023,71,260.15,261.15,NA,NA,1485433800,NA
2017-01-26 16:00:00 MSK,-12.2,767,260.9,1022,71,260.15,261.15,NA,NA,1485435600,NA
2017-01-26 16:30:00 MSK,-12,767,261.15,1022,66,261.15,261.15,NA,NA,1485437400,NA
2017-01-26 17:00:00 MSK,-11.8,767,261.4,1022,66,261.15,262.15,NA,NA,1485439200,NA
2017-01-26 17:30:00 MSK,-11.8,766,261.4,1021,66,261.15,262.15,NA,NA,1485441000,NA
2017-01-26 17:30:00 MSK,-11.7,766,261.41,1021,66,261.15,262.15,NA,NA,1485441000,NA
2017-01-26 18:00:00 MSK,-11.8,765,261.4,1020,72,261.15,262.15,NA,NA,1485442800,NA
2017-01-26 18:30:00 MSK,-11.8,764,261.4,1019,85,261.15,262.15,NA,NA,1485444600,NA
2017-01-26 19:00:00 MSK,-12,764,261.16,1019,85,260.15,262.15,NA,NA,1485446400,NA
2017-01-26 19:30:00 MSK,-12.5,764,260.65,1018,92,260.15,261.15,NA,NA,1485448200,NA
2017-01-26 20:00:00 MSK,-12,762,261.15,1016,92,261.15,261.15,NA,NA,1485450000,NA
2017-01-26 20:30:00 MSK,-11.8,761,261.4,1015,85,261.15,262.15,NA,NA,1485451800,NA
2017-01-26 21:00:00 MSK,-11.8,761,261.4,1015,85,261.15,262.15,NA,NA,1485453600,NA
2017-01-26 21:30:00 MSK,-11.2,761,261.9,1015,92,261.15,262.15,NA,NA,1485455400,NA
2017-01-26 21:30:00 MSK,-11.3,761,261.89,1015,92,261.15,262.15,NA,NA,1485455400,NA
2017-01-26 22:00:00 MSK,-10.8,761,262.4,1014,85,262.15,263.15,NA,NA,1485457200,NA
2017-01-26 22:30:00 MSK,-10.5,761,262.64,1014,85,262.15,263.15,NA,NA,1485459000,NA
2017-01-26 23:00:00 MSK,-10,761,263.15,1014,92,263.15,263.15,NA,NA,1485460800,NA
2017-01-26 23:30:00 MSK,-10,761,263.15,1014,92,263.15,263.15,NA,NA,1485462600,NA
2017-01-27 00:00:00 MSK,-10,761,263.15,1014,92,263.15,263.15,NA,NA,1485464400,NA
2017-01-27 00:30:00 MSK,-10,760,263.15,1013,92,263.15,263.15,NA,NA,1485466200,NA
2017-01-27 01:00:00 MSK,-10,760,263.15,1013,100,263.15,263.15,NA,NA,1485468000,NA
2017-01-27 01:30:00 MSK,-9.7,760,263.48,1013,92,263.15,264.15,NA,NA,1485469800,NA
2017-01-27 02:00:00 MSK,-9.7,760,263.48,1013,92,263.15,264.15,NA,NA,1485471600,NA
2017-01-27 02:30:00 MSK,-9,760,264.15,1013,100,264.15,264.15,NA,NA,1485473400,NA
2017-01-27 03:00:00 MSK,-8.7,760,264.48,1013,92,264.15,265.15,NA,NA,1485475200,NA
2017-01-27 03:30:00 MSK,-8.7,760,264.48,1013,92,264.15,265.15,NA,NA,1485477000,NA
2017-01-27 04:00:00 MSK,-8.7,760,264.48,1013,92,264.15,265.15,NA,NA,1485478800,NA
2017-01-27 04:30:00 MSK,-8.7,760,264.48,1013,92,264.15,265.15,NA,NA,1485480600,NA
2017-01-27 05:30:00 MSK,-8,761,265.15,1014,100,265.15,265.15,NA,NA,1485484200,NA
2017-01-27 06:00:00 MSK,-8,761,265.15,1014,100,265.15,265.15,NA,NA,1485486000,NA
2017-01-27 06:30:00 MSK,-7.7,761,265.48,1014,92,265.15,266.15,NA,NA,1485487800,NA
2017-01-27 07:00:00 MSK,-7.8,761,265.4,1014,92,265.15,266.15,NA,NA,1485489600,NA
2017-01-27 07:30:00 MSK,-7.2,761,265.9,1015,100,265.15,266.15,NA,NA,1485491400,NA
2017-01-27 08:30:00 MSK,-7,762,266.15,1016,92,266.15,266.15,NA,NA,1485495000,NA
2017-01-27 08:30:00 MSK,-7,761,266.15,1015,100,266.15,266.15,NA,NA,1485495000,NA
2017-01-27 09:00:00 MSK,-7,762,266.15,1016,100,266.15,266.15,NA,NA,1485496800,NA
2017-01-30 12:30:00 MSK,-9.5,773,263.64,1030,67,263.15,265.15,NA,NA,1485768600,NA
2017-01-30 12:30:00 MSK,-9.5,773,263.63,1030,67,263.15,265.15,NA,NA,1485768600,NA
2017-01-30 13:00:00 MSK,-8.8,773,264.4,1030,67,264.15,265.15,NA,NA,1485770400,NA
2017-01-30 13:30:00 MSK,-8.2,773,264.9,1030,62,264.15,266.15,NA,NA,1485772200,NA
2017-01-30 13:30:00 MSK,-8.3,773,264.89,1030,62,264.15,266.15,NA,NA,1485772200,NA
2017-01-30 14:00:00 MSK,-7.8,772,265.4,1029,62,265.15,266.15,NA,NA,1485774000,NA
2017-01-30 14:30:00 MSK,-7.8,772,265.4,1029,62,265.15,266.15,NA,NA,1485775800,NA
2017-01-30 15:00:00 MSK,-7.8,772,265.39,1029,62,264.15,267.15,NA,NA,1485777600,NA
2017-01-30 15:30:00 MSK,-7.8,772,265.39,1029,57,264.15,267.15,NA,NA,1485779400,NA
2017-01-30 16:00:00 MSK,-8,772,265.14,1029,62,264.15,266.15,NA,NA,1485781200,NA
2017-01-30 16:30:00 MSK,-8.3,771,264.89,1028,62,264.15,266.15,NA,NA,1485783000,NA
2017-01-30 17:00:00 MSK,-9,771,264.15,1028,61,263.15,265.15,NA,NA,1485784800,NA
2017-01-30 17:30:00 MSK,-9.3,771,263.89,1028,61,263.15,265.15,NA,NA,1485786600,NA
2017-01-30 17:30:00 MSK,-9.2,771,263.9,1028,61,263.15,265.15,NA,NA,1485786600,NA
2017-01-30 18:00:00 MSK,-10,771,263.14,1028,66,262.15,264.15,NA,NA,1485788400,NA
2017-01-30 18:30:00 MSK,-10.5,771,262.65,1028,66,262.15,263.15,NA,NA,1485790200,NA
2017-01-30 19:00:00 MSK,-10.2,771,262.9,1028,66,262.15,263.15,NA,NA,1485792000,NA
2017-01-30 19:30:00 MSK,-10.8,771,262.4,1028,66,262.15,263.15,NA,NA,1485793800,NA
2017-01-30 20:00:00 MSK,-11,771,262.15,1028,66,261.15,263.15,NA,NA,1485795600,NA
2017-01-30 20:30:00 MSK,-11.2,771,261.9,1028,72,261.15,262.15,NA,NA,1485797400,NA
2017-01-30 21:00:00 MSK,-11.2,771,261.9,1028,72,261.15,262.15,NA,NA,1485799200,NA
2017-01-30 21:30:00 MSK,-11.2,770,261.9,1027,72,261.15,262.15,NA,NA,1485801000,NA
2017-01-30 22:00:00 MSK,-11.5,770,261.65,1027,66,260.15,262.15,NA,NA,1485802800,NA
2017-01-30 22:30:00 MSK,-11.5,770,261.65,1027,72,261.15,262.15,NA,NA,1485804600,NA
2017-01-30 23:00:00 MSK,-11.5,770,261.64,1027,72,261.15,262.15,NA,NA,1485806400,NA
2017-01-30 23:30:00 MSK,-12,770,261.15,1027,72,261.15,261.15,NA,NA,1485808200,NA
2017-01-31 00:00:00 MSK,-11.7,770,261.48,1027,66,261.15,262.15,NA,NA,1485810000,NA
2017-01-31 00:30:00 MSK,-11.7,770,261.48,1027,66,261.15,262.15,NA,NA,1485811800,NA
2017-01-31 01:00:00 MSK,-12.3,770,260.82,1027,72,260.15,261.15,NA,NA,1485813600,NA
2017-01-31 01:30:00 MSK,-12.7,770,260.48,1027,78,260.15,261.15,NA,NA,1485815400,NA
2017-01-31 02:00:00 MSK,-12.7,770,260.48,1026,78,260.15,261.15,NA,NA,1485817200,NA
2017-01-31 02:30:00 MSK,-12.7,770,260.48,1026,78,260.15,261.15,NA,NA,1485819000,NA
2017-01-31 03:00:00 MSK,-13,770,260.15,1026,78,259.15,261.15,NA,NA,1485820800,NA
2017-01-31 03:30:00 MSK,-13,769,260.15,1025,78,259.15,261.15,NA,NA,1485822600,NA
2017-01-31 04:00:00 MSK,-12.7,769,260.48,1025,78,260.15,261.15,NA,NA,1485824400,NA
2017-01-31 04:30:00 MSK,-13,769,260.14,1025,78,259.15,261.15,NA,NA,1485826200,NA
2017-01-31 05:00:00 MSK,-13,769,260.14,1025,78,259.15,261.15,NA,NA,1485828000,NA
2017-01-31 05:30:00 MSK,-12.8,769,260.4,1025,78,260.15,261.15,NA,NA,1485829800,NA
2017-01-31 06:00:00 MSK,-12.5,769,260.65,1025,78,260.15,261.15,NA,NA,1485831600,NA
2017-01-31 06:30:00 MSK,-12,768,261.15,1024,78,261.15,261.15,NA,NA,1485833400,NA
2017-01-31 07:00:00 MSK,-12,768,261.15,1024,85,261.15,261.15,NA,NA,1485835200,NA
2017-01-31 07:30:00 MSK,-12,768,261.14,1024,78,260.15,262.15,NA,NA,1485837000,NA
2017-01-31 08:00:00 MSK,-11.8,768,261.4,1024,78,261.15,262.15,NA,NA,1485838800,NA
2017-01-31 08:30:00 MSK,-11.8,768,261.4,1024,78,261.15,262.15,NA,NA,1485840600,NA
2017-01-31 09:00:00 MSK,-11.8,768,261.4,1024,85,261.15,262.15,NA,NA,1485842400,NA
2017-01-31 09:30:00 MSK,-11.8,768,261.4,1024,85,261.15,262.15,NA,NA,1485844200,NA
2017-01-31 10:00:00 MSK,-11.2,768,261.9,1024,85,261.15,262.15,NA,NA,1485846000,NA
2017-01-31 10:30:00 MSK,-11,768,262.15,1024,85,262.15,262.15,NA,NA,1485847800,NA
2017-01-31 11:00:00 MSK,-10.8,768,262.4,1024,85,262.15,263.15,NA,NA,1485849600,NA
2017-01-31 11:30:00 MSK,-10.5,768,262.65,1024,85,262.15,263.15,NA,NA,1485851400,NA
2017-01-31 12:00:00 MSK,-10,768,263.15,1024,85,263.15,263.15,NA,NA,1485853200,NA
2017-01-31 12:30:00 MSK,-9.8,767,263.4,1023,78,263.15,264.15,NA,NA,1485855000,NA
2017-01-31 13:00:00 MSK,-9.8,767,263.4,1023,85,263.15,264.15,NA,NA,1485856800,NA
2017-01-31 13:30:00 MSK,-9.2,767,263.9,1023,85,263.15,264.15,NA,NA,1485858600,NA
2017-01-31 14:00:00 MSK,-8.8,767,264.4,1022,78,264.15,265.15,NA,NA,1485860400,NA
2017-01-31 14:30:00 MSK,-8.8,767,264.4,1022,78,264.15,265.15,NA,NA,1485862200,NA
2017-01-31 15:00:00 MSK,-8.8,767,264.4,1022,85,264.15,265.15,NA,NA,1485864000,NA
2017-01-31 15:30:00 MSK,-8.2,767,264.9,1022,85,264.15,265.15,NA,NA,1485865800,NA
2017-01-31 16:00:00 MSK,-8.2,767,264.9,1022,85,264.15,265.15,NA,NA,1485867600,NA
2017-01-31 16:30:00 MSK,-8.2,767,264.9,1022,85,264.15,265.15,NA,NA,1485869400,NA
2017-01-31 17:00:00 MSK,-8.5,767,264.65,1022,85,264.15,265.15,NA,NA,1485871200,NA
2017-01-31 17:30:00 MSK,-8.8,767,264.4,1022,85,264.15,265.15,NA,NA,1485873000,NA
2017-01-31 18:00:00 MSK,-8.8,766,264.4,1021,85,264.15,265.15,NA,NA,1485874800,NA
2017-01-31 18:30:00 MSK,-8.8,767,264.4,1022,85,264.15,265.15,NA,NA,1485876600,NA
2017-01-31 19:00:00 MSK,-8.8,766,264.4,1021,85,264.15,265.15,NA,NA,1485878400,NA
2017-01-31 19:30:00 MSK,-8.8,766,264.4,1021,85,264.15,265.15,NA,NA,1485880200,NA
2017-01-31 20:00:00 MSK,-8.8,766,264.4,1021,85,264.15,265.15,NA,NA,1485882000,NA
2017-01-31 20:30:00 MSK,-8.8,766,264.4,1021,85,264.15,265.15,NA,NA,1485883800,NA
2017-01-31 21:00:00 MSK,-8.8,766,264.4,1021,85,264.15,265.15,NA,NA,1485885600,NA
2017-01-31 21:30:00 MSK,-8.8,765,264.4,1020,92,264.15,265.15,NA,NA,1485887400,NA
2017-01-31 22:00:00 MSK,-8.8,765,264.4,1020,92,264.15,265.15,NA,NA,1485889200,NA
2017-01-31 22:30:00 MSK,-8.5,765,264.65,1020,85,264.15,266.15,NA,NA,1485891000,NA
2017-01-31 23:00:00 MSK,-8,765,265.14,1020,85,264.15,266.15,NA,NA,1485892800,NA
2017-01-31 23:30:00 MSK,-8,765,265.14,1020,85,264.15,266.15,NA,NA,1485894600,NA
2017-02-01 00:00:00 MSK,-8,764,265.15,1019,100,265.15,265.15,NA,NA,1485896400,NA
2017-02-01 00:30:00 MSK,-7.8,764,265.4,1019,92,265.15,266.15,NA,NA,1485898200,NA
2017-02-01 01:00:00 MSK,-7.8,764,265.39,1019,92,265.15,266.15,NA,NA,1485900000,NA
2017-02-01 01:30:00 MSK,-7.8,764,265.39,1019,92,265.15,266.15,NA,NA,1485901800,NA
2017-02-01 02:00:00 MSK,-7.7,764,265.48,1019,92,265.15,266.15,NA,NA,1485903600,NA
2017-02-01 02:30:00 MSK,-7.7,764,265.48,1019,92,265.15,266.15,NA,NA,1485905400,NA
2017-02-01 03:00:00 MSK,-7.7,764,265.48,1018,92,265.15,266.15,NA,NA,1485907200,NA
2017-02-01 03:30:00 MSK,-7.7,764,265.48,1018,92,265.15,266.15,NA,NA,1485909000,NA
2017-02-01 04:00:00 MSK,-7.3,764,265.82,1018,92,265.15,266.15,NA,NA,1485910800,NA
2017-02-01 04:30:00 MSK,-6.7,764,266.48,1018,92,266.15,267.15,NA,NA,1485912600,NA
2017-02-01 05:00:00 MSK,-6.7,764,266.48,1018,92,266.15,267.15,NA,NA,1485914400,NA
2017-02-01 05:30:00 MSK,-6.7,763,266.48,1017,100,266.15,267.15,NA,NA,1485916200,NA
2017-02-01 06:00:00 MSK,-6.3,763,266.81,1017,92,266.15,268.15,NA,NA,1485918000,NA
2017-02-01 06:30:00 MSK,-6.3,763,266.81,1017,92,266.15,268.15,NA,NA,1485919800,NA
2017-02-01 07:00:00 MSK,-6,764,267.14,1018,92,266.15,268.15,NA,NA,1485921600,NA
2017-02-01 07:30:00 MSK,-5.8,764,267.4,1018,100,267.15,268.15,NA,NA,1485923400,NA
2017-02-01 08:00:00 MSK,-5.5,764,267.65,1018,92,267.15,269.15,NA,NA,1485925200,NA
2017-02-01 08:00:00 MSK,-5.5,764,267.64,1018,92,267.15,269.15,NA,NA,1485925200,NA
2017-02-01 08:30:00 MSK,-5.3,764,267.89,1018,92,267.15,269.15,NA,NA,1485927000,NA
2017-02-01 09:00:00 MSK,-5,764,268.15,1018,92,267.15,269.15,NA,NA,1485928800,NA
2017-02-01 09:30:00 MSK,-4.8,764,268.4,1018,92,268.15,269.15,NA,NA,1485930600,NA
2017-02-01 10:00:00 MSK,-4.8,764,268.4,1018,92,268.15,269.15,NA,NA,1485932400,NA
2017-02-01 10:30:00 MSK,-4.3,764,268.89,1018,86,268.15,270.15,NA,NA,1485934200,NA
2017-02-01 11:00:00 MSK,-3.8,764,269.4,1018,86,269.15,270.15,NA,NA,1485936000,NA
2017-02-01 11:30:00 MSK,-3.8,764,269.4,1018,92,269.15,270.15,NA,NA,1485937800,NA
2017-02-01 12:00:00 MSK,-3,764,270.15,1018,92,270.15,270.15,NA,NA,1485939600,NA
2017-02-01 12:30:00 MSK,-2.8,764,270.4,1018,86,270.15,271.15,NA,NA,1485941400,NA
2017-02-01 13:00:00 MSK,-2.8,764,270.4,1018,86,270.15,271.15,NA,NA,1485943200,NA
2017-02-01 13:30:00 MSK,-2.5,764,270.65,1018,79,270.15,271.15,NA,NA,1485945000,NA
2017-02-01 14:00:00 MSK,-2,764,271.15,1018,74,271.15,271.15,NA,NA,1485946800,NA
2017-02-01 14:30:00 MSK,-2,763,271.15,1017,74,271.15,271.15,NA,NA,1485948600,NA
2017-02-01 15:00:00 MSK,-2,763,271.15,1017,74,271.15,271.15,NA,NA,1485950400,NA
2017-02-01 15:30:00 MSK,-2,763,271.15,1017,79,271.15,271.15,NA,NA,1485952200,NA
2017-02-01 17:00:00 MSK,-2.2,764,270.9,1018,73,270.15,271.15,NA,NA,1485957600,NA
2017-02-01 17:12:53 MSK,-6,760,267.128,1013.13,87,267.128,267.128,1034.36,1013.13,1485958373,NA
2017-02-01 17:23:49 MSK,-6,760,267.128,1013.13,87,267.128,267.128,1034.36,1013.13,1485959029,NA
2017-02-01 18:00:00 MSK,-2.2,764,270.9,1018,79,270.15,271.15,NA,NA,1485961200,NA
2017-02-01 18:30:00 MSK,-2.2,764,270.9,1018,79,270.15,271.15,NA,NA,1485963000,NA
2017-02-01 19:00:00 MSK,-2.2,764,270.9,1018,79,270.15,271.15,NA,NA,1485964800,NA
2017-02-01 19:30:00 MSK,-2.2,764,270.9,1018,79,270.15,271.15,NA,NA,1485966600,NA
2017-02-01 20:00:00 MSK,-2.2,764,270.9,1018,79,270.15,271.15,NA,NA,1485968400,NA
2017-02-01 20:30:00 MSK,-2.2,764,270.9,1018,79,270.15,271.15,NA,NA,1485970200,NA
2017-02-01 21:00:00 MSK,-2.2,764,270.9,1018,74,270.15,271.15,NA,NA,1485972000,NA
2017-02-01 21:30:00 MSK,-2.5,764,270.65,1018,79,270.15,271.15,NA,NA,1485973800,NA
2017-02-01 22:00:00 MSK,-2.2,764,270.9,1018,79,270.15,271.15,NA,NA,1485975600,NA
2017-02-01 22:30:00 MSK,-2.2,764,270.9,1018,79,270.15,271.15,NA,NA,1485977400,NA
2017-02-01 23:00:00 MSK,-2.2,764,270.9,1019,79,270.15,271.15,NA,NA,1485979200,NA
2017-02-01 23:30:00 MSK,-2.2,764,270.9,1019,79,270.15,271.15,NA,NA,1485981000,NA
